note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
11;58;1/8;3/2;11;4;match;0;3;True;[non_monotonic]
12;57;1/16;13/8;12;4;ornamentation;0;3;False;[non_monotonic]
13;58;1/16;27/16;13;4;ornamentation;0;3;False;[non_monotonic]
14;60;1/16;7/4;14;4;ornamentation;0;3;False;[non_monotonic]
15;58;1/16;29/16;15;4;ornamentation;0;3;False;[non_monotonic]
16;60;1/32;15/8;16;4;ornamentation;0;3;True;[non_monotonic]
15;58;1/16;29/16;15;4;ornamentation;0;4;True;[monotonic]
16;60;1/32;15/8;16;4;ornamentation;0;4;False;[monotonic]
17;58;1/32;61/32;17;4;ornamentation;0;4;False;[monotonic]
18;57;1/32;31/16;18;4;ornamentation;0;4;False;[monotonic]
19;55;1/32;63/32;19;4;ornamentation;0;4;False;[monotonic]
21;57;1/8;2;20;4;match;1;4;True;[monotonic]
71;52;1/8;23/4;62;4;match;1;9;True;[non_monotonic]
73;53;1/32;47/8;63;4;adaptation;0;9;False;[non_monotonic]
74;52;1/32;189/32;64;4;ornamentation;0;9;False;[non_monotonic]
75;50;1/32;95/16;65;4;ornamentation;0;9;False;[non_monotonic]
76;52;1/32;191/32;66;4;ornamentation;0;9;False;[non_monotonic]
77;53;3/16;6;67;4;match;1;9;True;[non_monotonic]
152;48;1/16;189/16;118;4;ornamentation;0;15;True;[non_monotonic]
153;50;1/32;95/8;119;4;adaptation;0;15;False;[non_monotonic]
154;48;1/32;381/32;120;4;ornamentation;0;15;False;[non_monotonic]
155;50;1/32;191/16;121;4;ornamentation;0;15;False;[non_monotonic]
156;52;1/32;383/32;122;4;ornamentation;0;15;False;[non_monotonic]
157;53;1/4;12;123;4;match;2;15;True;[non_monotonic]
386;53;1/8;55/2;252;4;match;3;17;True;[non_monotonic]
390;52;1/16;221/8;253;4;ornamentation;0;17;False;[non_monotonic]
391;53;1/16;443/16;254;4;ornamentation;0;17;False;[non_monotonic]
392;55;1/16;111/4;255;4;adaptation;0;17;False;[non_monotonic]
393;53;1/16;445/16;256;4;ornamentation;0;17;False;[non_monotonic]
394;55;1/32;223/8;257;4;adaptation;0;17;True;[non_monotonic]
393;53;1/16;445/16;256;4;ornamentation;0;18;True;[monotonic_perfect_fifth_0_3]
394;55;1/32;223/8;257;4;adaptation;0;18;False;[monotonic_perfect_fifth_0_3]
395;53;1/32;893/32;258;4;ornamentation;0;18;False;[monotonic_perfect_fifth_0_3]
396;52;1/32;447/16;259;4;ornamentation;0;18;False;[monotonic_perfect_fifth_0_3]
397;50;1/32;895/32;260;4;ornamentation;0;18;False;[monotonic_perfect_fifth_0_3]
398;48;3/16;28;261;4;match;3;18;True;[monotonic_perfect_fifth_0_3]
565;52;3/16;77/2;357;4;match;3;23;True;[non_monotonic]
574;53;1/8;39;363;4;match;3;23;False;[non_monotonic]
578;55;1/8;313/8;364;4;ornamentation;0;23;False;[non_monotonic]
579;53;1/8;157/4;365;4;repetition;1;23;False;[non_monotonic]
581;52;1/8;315/8;366;4;match;0;23;False;[non_monotonic]
582;48;1/4;79/2;367;4;match;3;23;True;[non_monotonic]
