note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
139;59;1/16;145/16;115;2;ornamentation;0;2;True;[monotonic_perfect_fifth_0_0]
140;57;1/32;73/8;116;2;ornamentation;0;2;False;[monotonic_perfect_fifth_0_0]
141;59;1/32;293/32;117;2;ornamentation;0;2;False;[monotonic_perfect_fifth_0_0]
142;60;1/32;147/16;118;2;ornamentation;0;2;False;[monotonic_perfect_fifth_0_0]
143;62;1/32;295/32;119;2;ornamentation;0;2;False;[monotonic_perfect_fifth_0_0]
145;64;1/8;37/4;120;2;match;0;2;True;[monotonic_perfect_fifth_0_0]
280;60;1/16;267/16;204;2;ornamentation;0;5;True;[non_monotonic]
282;62;1/32;67/4;205;2;match;1;5;False;[non_monotonic]
287;60;1/32;541/32;210;2;ornamentation;0;5;False;[non_monotonic]
288;62;1/32;271/16;211;2;ornamentation;0;5;False;[non_monotonic]
289;64;1/32;543/32;212;2;ornamentation;0;5;False;[non_monotonic]
293;65;1/8;17;213;2;match;1;5;True;[non_monotonic]
307;61;1/16;285/16;225;2;ornamentation;0;8;True;[non_monotonic]
308;62;1/32;143/8;226;2;adaptation;0;8;False;[non_monotonic]
309;61;1/32;573/32;227;2;ornamentation;0;8;False;[non_monotonic]
310;59;1/32;287/16;228;2;ornamentation;0;8;False;[non_monotonic]
311;61;1/32;575/32;229;2;ornamentation;0;8;False;[non_monotonic]
315;62;1/8;18;230;2;match;2;8;True;[non_monotonic]
342;67;1/4;39/2;246;2;match;1;9;True;[non_monotonic]
347;65;1/8;161/8;249;2;ornamentation;0;9;False;[non_monotonic]
350;64;1/8;81/4;250;2;match;1;9;False;[non_monotonic]
351;62;1/8;163/8;251;2;ornamentation;0;9;False;[non_monotonic]
354;64;1/8;41/2;252;2;match;2;9;False;[non_monotonic]
356;57;1/16;165/8;253;2;ornamentation;0;9;True;[non_monotonic]
371;59;1/16;341/16;264;2;ornamentation;0;11;True;[non_monotonic]
372;60;1/32;171/8;265;2;ornamentation;0;11;False;[non_monotonic]
373;59;1/32;685/32;266;2;ornamentation;0;11;False;[non_monotonic]
374;57;1/32;343/16;267;2;ornamentation;0;11;False;[non_monotonic]
375;59;1/32;687/32;268;2;ornamentation;0;11;False;[non_monotonic]
377;60;1/16;43/2;269;2;match;2;11;True;[non_monotonic]
506;62;1/16;457/16;349;2;ornamentation;0;17;True;[non_monotonic]
507;64;1/32;229/8;350;2;ornamentation;0;17;False;[non_monotonic]
508;62;1/32;917/32;351;2;ornamentation;0;17;False;[non_monotonic]
509;64;1/32;459/16;352;2;ornamentation;0;17;False;[non_monotonic]
510;66;1/32;919/32;353;2;ornamentation;0;17;False;[non_monotonic]
511;67;1/8;115/4;354;2;adaptation;0;17;True;[non_monotonic]
685;57;1/16;597/16;495;2;ornamentation;0;20;True;[non_monotonic]
686;59;1/32;299/8;496;2;ornamentation;0;20;False;[non_monotonic]
687;57;1/32;1197/32;497;2;ornamentation;0;20;False;[non_monotonic]
688;59;1/32;599/16;498;2;ornamentation;0;20;False;[non_monotonic]
689;60;1/32;1199/32;499;2;ornamentation;0;20;False;[non_monotonic]
691;59;1/16;75/2;500;2;repetition;2;20;True;[non_monotonic]
698;59;1/16;605/16;505;2;ornamentation;0;22;True;[non_monotonic]
699;60;1/32;303/8;506;2;ornamentation;0;22;False;[non_monotonic]
700;59;1/32;1213/32;507;2;ornamentation;0;22;False;[non_monotonic]
701;57;1/32;607/16;508;2;ornamentation;0;22;False;[non_monotonic]
702;59;1/32;1215/32;509;2;ornamentation;0;22;False;[non_monotonic]
705;60;1/8;38;510;2;match;2;22;True;[non_monotonic]
883;67;1/8;95/2;604;2;repetition;1;28;True;[monotonic]
885;65;1/16;381/8;605;2;match;0;28;False;[monotonic]
886;64;1/16;763/16;606;2;ornamentation;0;28;False;[monotonic]
889;62;1/16;191/4;607;2;match;1;28;False;[monotonic]
890;60;1/16;765/16;608;2;ornamentation;0;28;False;[monotonic]
891;62;1/32;383/8;609;2;repetition;0;28;True;[monotonic]
890;60;1/16;765/16;608;2;ornamentation;0;29;True;[non_monotonic]
891;62;1/32;383/8;609;2;repetition;0;29;False;[non_monotonic]
892;60;1/32;1533/32;610;2;ornamentation;0;29;False;[non_monotonic]
893;62;1/32;767/16;611;2;ornamentation;0;29;False;[non_monotonic]
894;64;1/32;1535/32;612;2;ornamentation;0;29;False;[non_monotonic]
898;65;1/4;48;613;2;match;1;29;True;[non_monotonic]
907;66;1/16;781/16;618;2;ornamentation;0;31;True;[non_monotonic]
908;67;1/32;391/8;619;2;ornamentation;0;31;False;[non_monotonic]
909;66;1/32;1565/32;620;2;ornamentation;0;31;False;[non_monotonic]
910;64;1/32;783/16;621;2;ornamentation;0;31;False;[non_monotonic]
911;66;1/32;1567/32;622;2;ornamentation;0;31;False;[non_monotonic]
915;67;3/16;49;623;2;match;2;31;True;[non_monotonic]
971;61;1/16;829/16;671;2;ornamentation;0;35;True;[non_monotonic]
972;62;1/32;415/8;672;2;ornamentation;0;35;False;[non_monotonic]
973;61;1/32;1661/32;673;2;ornamentation;0;35;False;[non_monotonic]
974;59;1/32;831/16;674;2;ornamentation;0;35;False;[non_monotonic]
975;61;1/32;1663/32;675;2;ornamentation;0;35;False;[non_monotonic]
976;62;1/16;52;676;2;match;1;35;True;[non_monotonic]
1285;60;1/16;1069/16;883;2;ornamentation;0;42;True;[monotonic]
1286;62;1/32;535/8;884;2;repetition;0;42;False;[monotonic]
1287;60;1/32;2141/32;885;2;ornamentation;0;42;False;[monotonic]
1288;59;1/32;1071/16;886;2;ornamentation;0;42;False;[monotonic]
1289;57;1/32;2143/32;887;2;ornamentation;0;42;False;[monotonic]
1292;59;1/8;67;888;2;match;1;42;True;[monotonic]
1366;64;1/8;71;919;2;match;1;43;True;[non_monotonic]
1367;62;1/16;569/8;920;2;adaptation;0;43;False;[non_monotonic]
1368;64;1/16;1139/16;921;2;ornamentation;0;43;False;[non_monotonic]
1371;65;1/16;285/4;922;2;match;2;43;False;[non_monotonic]
1373;64;1/16;1141/16;923;2;ornamentation;0;43;False;[non_monotonic]
1374;65;1/32;571/8;924;2;ornamentation;0;43;True;[non_monotonic]
1373;64;1/16;1141/16;923;2;ornamentation;0;44;True;[monotonic]
1374;65;1/32;571/8;924;2;ornamentation;0;44;False;[monotonic]
1375;64;1/32;2285/32;925;2;ornamentation;0;44;False;[monotonic]
1376;62;1/32;1143/16;926;2;ornamentation;0;44;False;[monotonic]
1377;60;1/32;2287/32;927;2;ornamentation;0;44;False;[monotonic]
1379;62;1/8;143/2;928;2;match;0;44;True;[monotonic]
1620;62;1/8;169/2;1113;2;adaptation;0;47;True;[non_monotonic]
1621;59;1/16;677/8;1114;2;ornamentation;0;47;False;[non_monotonic]
1622;60;1/16;1355/16;1115;2;ornamentation;0;47;False;[non_monotonic]
1623;62;1/16;339/4;1116;2;ornamentation;0;47;False;[non_monotonic]
1624;60;1/16;1357/16;1117;2;ornamentation;0;47;False;[non_monotonic]
1625;62;1/32;679/8;1118;2;adaptation;0;47;True;[non_monotonic]
