note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
262;45;1/8;157/8;177;3;ornamentation;0;5;True;[non_monotonic]
263;46;1/16;79/4;178;3;repetition;0;5;False;[non_monotonic]
264;45;1/16;317/16;179;3;ornamentation;0;5;False;[non_monotonic]
265;43;1/16;159/8;180;3;ornamentation;0;5;False;[non_monotonic]
266;45;1/16;319/16;181;3;ornamentation;0;5;False;[non_monotonic]
267;46;1/8;20;182;3;match;2;5;True;[non_monotonic]
770;45;1/8;437/8;478;3;ornamentation;0;11;True;[non_monotonic]
771;46;1/16;219/4;479;3;repetition;0;11;False;[non_monotonic]
772;45;1/16;877/16;480;3;ornamentation;0;11;False;[non_monotonic]
773;43;1/16;439/8;481;3;ornamentation;0;11;False;[non_monotonic]
774;45;1/16;879/16;482;3;ornamentation;0;11;False;[non_monotonic]
775;46;3/16;55;483;3;match;3;11;True;[non_monotonic]
794;38;1/8;449/8;494;3;ornamentation;0;13;True;[non_monotonic]
795;39;1/16;225/4;495;3;ornamentation;0;13;False;[non_monotonic]
796;38;1/16;901/16;496;3;ornamentation;0;13;False;[non_monotonic]
797;39;1/16;451/8;497;3;ornamentation;0;13;False;[non_monotonic]
798;41;1/16;903/16;498;3;ornamentation;0;13;False;[non_monotonic]
799;43;1/4;113/2;499;3;match;3;13;True;[non_monotonic]
1009;45;1/8;573/8;622;3;ornamentation;0;15;True;[non_monotonic]
1010;46;1/16;287/4;623;3;repetition;0;15;False;[non_monotonic]
1011;45;1/16;1149/16;624;3;ornamentation;0;15;False;[non_monotonic]
1012;43;1/16;575/8;625;3;ornamentation;0;15;False;[non_monotonic]
1013;45;1/16;1151/16;626;3;ornamentation;0;15;False;[non_monotonic]
1014;46;3/16;72;627;3;match;3;15;True;[non_monotonic]
1020;46;3/16;145/2;631;3;repetition;1;16;True;[non_monotonic]
1027;39;1/8;73;637;3;match;3;16;False;[non_monotonic]
1031;38;1/8;585/8;638;3;ornamentation;0;16;False;[non_monotonic]
1032;39;1/8;293/4;639;3;ornamentation;0;16;False;[non_monotonic]
1033;41;1/8;587/8;640;3;ornamentation;0;16;False;[non_monotonic]
1034;43;1/4;147/2;641;3;match;3;16;True;[non_monotonic]
