note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context
3;43;3/16;1;3;3;match;1;0;True
4;62;3/16;1;3;1;match;0;0;True
5;45;1/16;19/16;4;3;ornamentation;0;0;False
6;43;1/16;5/4;5;3;ornamentation;0;0;False
7;45;1/16;21/16;6;3;ornamentation;0;0;False
8;46;1/16;11/8;7;3;ornamentation;0;0;False
9;48;1/16;23/16;8;3;ornamentation;0;0;False
10;50;1/4;3/2;9;3;match;1;0;True
11;62;1/4;3/2;9;1;match;0;0;True
13;51;3/16;2;11;3;ficta;1;1;True
14;55;3/16;2;11;1;match;0;1;True
15;53;1/16;35/16;12;1;ornamentation;0;1;False
16;55;1/16;9/4;13;1;ornamentation;0;1;False
17;57;1/16;37/16;14;1;ornamentation;0;1;False
18;58;1/16;19/8;15;1;ornamentation;0;1;False
19;60;1/16;39/16;16;1;ornamentation;0;1;False
20;50;1/4;5/2;17;3;match;1;1;True
21;62;1/4;5/2;17;1;match;0;1;True
43;46;1/8;9/2;36;3;repetition;1;3;True
44;65;1/8;9/2;36;1;repetition;0;3;True
45;63;1/16;37/8;37;1;ornamentation;0;3;False
46;65;1/16;75/16;38;1;ornamentation;0;3;False
47;67;1/16;19/4;39;1;adaptation;0;3;False
48;65;1/16;77/16;40;1;ornamentation;0;3;False
49;63;1/16;39/8;41;1;adaptation;0;3;False
50;62;1/16;79/16;42;1;ornamentation;0;3;False
51;60;1/4;5;43;1;match;0;3;True
56;58;1/8;6;47;3;ornamentation;0;4;True
57;57;1/16;49/8;48;3;ornamentation;0;4;False
58;58;1/16;99/16;49;3;ornamentation;0;4;False
59;60;1/16;25/4;50;3;adaptation;0;4;False
60;58;1/16;101/16;51;1;ornamentation;0;4;False
61;60;1/32;51/8;52;1;adaptation;0;4;True
60;58;1/16;101/16;51;1;ornamentation;0;5;True
61;60;1/32;51/8;52;1;adaptation;0;5;False
62;58;1/32;205/32;53;3;ornamentation;0;5;False
63;57;1/32;103/16;54;3;ornamentation;0;5;False
64;55;1/32;207/32;55;3;ornamentation;0;5;False
65;57;1/4;13/2;56;3;match;1;5;True
66;60;1/4;13/2;56;1;match;0;5;True
88;55;1/8;9;73;3;repetition;1;8;True
89;57;1/8;9;73;1;match;0;8;True
90;54;1/16;73/8;74;1;ornamentation;0;8;False
91;55;1/16;147/16;75;1;ornamentation;0;8;False
92;57;1/16;37/4;76;1;repetition;0;8;False
93;55;1/16;149/16;77;1;ornamentation;0;8;False
94;57;1/32;75/8;78;1;ornamentation;0;8;True
93;55;1/16;149/16;77;1;ornamentation;0;9;True
94;57;1/32;75/8;78;1;ornamentation;0;9;False
95;55;1/32;301/32;79;1;ornamentation;0;9;False
96;57;1/32;151/16;80;1;ornamentation;0;9;False
97;54;1/32;303/32;81;1;ornamentation;0;9;False
98;55;1/4;19/2;82;3;match;1;9;True
98;55;1/4;19/2;82;1;match;0;9;True
